Unique_Name,Country,Country_Risk_Score,Transaction_Amount,Transaction_Volume_30D,Transaction_Trend_30D,Previous_Banking_History_Score,Chargeback_Count_12M,Past_SAR_Flag,Account_Age_Days,KYC_Risk_Score,Amount_Squared,Volume_Squared,Trend_Squared,Amount_x_Volume,CountryRisk_x_Trend,History_Inverse,Risk_Target,Risk_Label,Country_Risk_Flag,Composite_Risk_Score,Country_Risk_Score_Squared,Transaction_Amount_Cubed,History_Inverse_Squared,Amount_x_CountryRisk,Amount_x_Trend,Volume_x_CountryRisk
AML_Customer_01092,IN,0.35,5155.97,22,0.339,59.79,1,1,580,22.3,26.584,484,0.114921,113431.34,0.11865,40.21,0,Low_Risk,0,0.4693325,0.1225,137.0664,1616.8441,1804.59,1747.874,7.7
AML_Customer_01093,IN,0.35,3328.8,19,0.267,35.25,0,0,3013,27.65,11.0809,361,0.071289,63247.2,0.09345,64.75,0,Low_Risk,0,0.3171125000000001,0.1225,36.8861,4192.5625,1165.08,888.79,6.65
AML_Customer_01094,AE,0.28,4515.35,17,0.503,66.74,2,0,3090,5.01,20.3884,289,0.253009,76760.95,0.14084,33.26,0,Low_Risk,0,0.329165,0.0784,92.0607,1106.2276,1264.3,2271.221,4.76
AML_Customer_01095,CA,0.16,6832.81,24,-0.543,89.95,0,0,1439,47.51,46.6873,576,0.294849,163987.44,-0.08688,10.05,0,Low_Risk,0,0.29998250000000004,0.0256,319.0054,101.0025,1093.25,-3710.216,3.84
AML_Customer_01096,UK,0.18,2427.05,33,0.452,67.71,0,0,3055,5.73,5.8906,1089,0.204304,80092.65,0.08136,32.29,0,Low_Risk,0,0.3455625,0.0324,14.2967,1042.6441,436.87,1097.027,5.94
AML_Customer_01097,CA,0.16,10052.92,17,0.957,95.83,2,0,2738,71.85,101.0612,289,0.915849,170899.64,0.15312,4.17,0,Low_Risk,0,0.4048625,0.0256,1015.9602,17.3889,1608.47,9620.644,2.72
AML_Customer_01098,UK,0.18,24398.51,29,-0.078,91.68,0,0,3444,37.19,595.2873,841,0.006084,707556.79,-0.01404,8.32,0,Low_Risk,0,0.5063975,0.0324,14524.1229,69.2224,4391.73,-1903.084,5.22
AML_Customer_01099,NG,0.65,3992.78,33,0.743,80.55,1,0,2980,19.94,15.9423,1089,0.552049,131761.74,0.48295,19.45,1,High_Risk,1,0.5983124999999999,0.4225,63.6541,378.3025,2595.31,2966.636,21.45
AML_Customer_01100,DE,0.17,45219.51,21,-0.012,66.49,1,0,474,54.49,2044.8041,441,0.000144,949609.71,-0.00204,33.51,0,Low_Risk,0,0.48622,0.0289,92465.0388,1122.9201,7687.32,-542.634,3.57
AML_Customer_01101,US,0.15,16494.66,25,-0.4,65.45,3,0,2129,97.38,272.0738,625,0.16,412366.5,-0.06,34.55,0,Low_Risk,0,0.49901249999999997,0.0225,4487.765,1193.7025,2474.2,-6597.864,3.75
AML_Customer_01102,PK,0.55,27738.61,16,-0.027,80.28,1,0,3352,69.51,769.4305,256,0.000729,443817.76,-0.01485,19.72,1,High_Risk,1,0.6614175,0.3025,21342.9321,388.8784,15256.24,-748.942,8.8
AML_Customer_01103,RU,0.7,5126.43,20,0.447,57.17,2,0,1997,49.17,26.2803,400,0.199809,102528.6,0.3129,42.83,0,Low_Risk,1,0.57128,0.49,134.724,1834.4089,3588.5,2291.514,14.0
AML_Customer_01104,IR,0.75,23260.81,25,-0.213,27.35,3,1,1947,77.69,541.0653,625,0.045369,581520.25,-0.15975,72.65,1,High_Risk,1,0.9124525000000001,0.5625,12585.6167,5278.0225,17445.61,-4954.553,18.75
AML_Customer_01105,PK,0.55,3321.15,18,-0.13,74.84,1,0,358,73.75,11.03,324,0.0169,59780.7,-0.0715,25.16,0,Low_Risk,1,0.4159550000000001,0.3025,36.6324,633.0256,1826.63,-431.75,9.9
AML_Customer_01106,UK,0.18,24106.76,20,0.288,42.38,2,1,1961,89.17,581.1359,400,0.082944,482135.2,0.05184,57.62,1,High_Risk,0,0.6378825,0.0324,14009.3031,3320.0644,4339.22,6942.747,3.6
AML_Customer_01107,SG,0.2,11752.71,13,0.081,45.76,2,0,3595,20.47,138.1262,169,0.006561,152785.23,0.0162,54.24,0,Low_Risk,0,0.3902425,0.04,1623.3571,2941.9776,2350.54,951.97,2.6
AML_Customer_01108,BR,0.4,17210.09,26,0.285,65.0,0,0,3451,85.89,296.1872,676,0.081225,447462.34,0.114,35.0,1,High_Risk,0,0.6335275000000001,0.16,5097.4083,1225.0,6884.04,4904.876,10.4
AML_Customer_01109,BR,0.4,3054.6,19,0.163,63.1,4,0,2020,30.1,9.3306,361,0.026569,58037.4,0.0652,36.9,0,Low_Risk,0,0.37427999999999995,0.16,28.5012,1361.61,1221.84,497.9,7.6
AML_Customer_01110,UK,0.18,4043.76,25,0.248,36.76,2,0,799,94.1,16.352,625,0.061504,101094.0,0.04464,63.24,0,Low_Risk,0,0.44509,0.0324,66.1235,3999.2976,727.88,1002.852,4.5
AML_Customer_01111,NG,0.65,17983.83,28,-0.071,68.31,0,1,1512,28.11,323.4181,784,0.005041,503547.24,-0.04615,31.69,1,High_Risk,1,0.7798475,0.4225,5816.2969,1004.2561,11689.49,-1276.852,18.2
AML_Customer_01112,CA,0.16,3833.95,18,0.161,84.32,3,0,2575,92.68,14.6992,324,0.025921,69011.1,0.02576,15.68,0,Low_Risk,0,0.3038225,0.0256,56.3559,245.8624,613.43,617.266,2.88
AML_Customer_01113,CA,0.16,15728.13,23,-0.245,42.43,2,0,154,96.38,247.3741,529,0.060025,361746.99,-0.0392,57.57,0,Low_Risk,0,0.4855625,0.0256,3890.7316,3314.3049,2516.5,-3853.392,3.68
AML_Customer_01114,IN,0.35,2522.14,25,0.531,90.45,3,1,233,14.55,6.3612,625,0.281961,63053.5,0.18585,9.55,0,Low_Risk,0,0.481275,0.1225,16.0438,91.2025,882.75,1339.256,8.75
AML_Customer_01115,IN,0.35,23113.55,22,-0.142,33.8,1,0,2845,97.45,534.2362,484,0.020164,508498.1,-0.0497,66.2,0,Low_Risk,0,0.5787025,0.1225,12348.095,4382.44,8089.74,-3282.124,7.7
AML_Customer_01116,IN,0.35,2885.57,20,0.475,100.0,0,0,672,8.57,8.3265,400,0.225625,57711.4,0.16625,0.0,0,Low_Risk,0,0.29295750000000004,0.1225,24.0267,0.0,1009.95,1370.646,7.0
AML_Customer_01117,US,0.15,17193.73,27,-0.002,56.77,2,0,1074,21.86,295.6244,729,4e-06,464230.71,-0.0003,43.23,0,Low_Risk,0,0.4516825,0.0225,5082.8853,1868.8329,2579.06,-34.387,4.05
AML_Customer_01118,RU,0.7,18501.94,24,0.151,67.91,3,1,619,44.42,342.3218,576,0.022801,444046.56,0.1057,32.09,1,High_Risk,1,0.8636524999999999,0.49,6333.6171,1029.7681,12951.36,2793.793,16.8
AML_Customer_01119,CA,0.16,4930.66,17,-0.093,27.16,2,0,1616,99.36,24.3114,289,0.008649,83821.22,-0.01488,72.84,0,Low_Risk,0,0.2967225,0.0256,119.8713,5305.6656,788.91,-458.551,2.72
AML_Customer_01120,UK,0.18,17712.51,18,-0.276,63.76,2,1,2439,48.86,313.733,324,0.076176,318825.18,-0.04968,36.24,0,Low_Risk,0,0.4962425,0.0324,5556.9991,1313.3376,3188.25,-4888.653,3.24
AML_Customer_01121,RU,0.7,12841.56,24,-0.531,69.57,4,1,2438,55.04,164.9057,576,0.281961,308197.44,-0.3717,30.43,1,High_Risk,1,0.79771,0.49,2117.646,925.9849,8989.09,-6818.868,16.8
AML_Customer_01122,PK,0.55,5774.22,33,-0.289,63.28,3,1,1169,69.44,33.3416,1089,0.083521,190549.26,-0.15895,36.72,1,High_Risk,1,0.6953174999999999,0.3025,192.5218,1348.3584,3175.82,-1668.75,18.15
AML_Customer_01123,RU,0.7,3609.94,26,-0.033,53.74,1,1,84,96.83,13.0317,676,0.001089,93858.44,-0.0231,46.26,1,High_Risk,1,0.640945,0.49,47.0435,2139.9876,2526.96,-119.128,18.2
AML_Customer_01124,NG,0.65,1390.44,16,0.154,46.07,1,1,2369,78.34,1.9333,256,0.023716,22247.04,0.1001,53.93,0,Low_Risk,1,0.51085,0.4225,2.6882,2908.4449,903.79,214.128,10.4
AML_Customer_01125,IN,0.35,14039.78,17,0.434,87.61,2,0,1104,22.42,197.1154,289,0.188356,238676.26,0.1519,12.39,0,Low_Risk,0,0.4736875,0.1225,2767.4572,153.5121,4913.92,6093.265,5.95
AML_Customer_01126,IN,0.35,2069.78,21,-0.076,65.62,1,0,871,30.3,4.284,441,0.005776,43465.38,-0.0266,34.38,0,Low_Risk,0,0.2752,0.1225,8.8669,1181.9844,724.42,-157.303,7.35
AML_Customer_01127,US,0.15,10887.21,17,-0.229,95.82,1,0,2862,9.76,118.5313,289,0.052441,185082.57,-0.03435,4.18,0,Low_Risk,0,0.244815,0.0225,1290.4756,17.4724,1633.08,-2493.171,2.55
AML_Customer_01128,SG,0.2,7604.93,20,-0.425,54.47,1,0,2331,64.45,57.835,400,0.180625,152098.6,-0.085,45.53,0,Low_Risk,0,0.36177750000000003,0.04,439.8308,2072.9809,1520.99,-3232.095,4.0
AML_Customer_01129,DE,0.17,19518.98,28,0.248,56.3,0,0,521,18.07,380.9906,784,0.061504,546531.44,0.04216,43.7,0,Low_Risk,0,0.5114874999999999,0.0289,7436.5475,1909.69,3318.23,4840.707,4.76
AML_Customer_01130,CA,0.16,7316.99,27,0.564,81.31,1,0,1014,25.74,53.5383,729,0.318096,197558.73,0.09024,18.69,0,Low_Risk,0,0.41383749999999997,0.0256,391.7395,349.3161,1170.72,4126.782,4.32
AML_Customer_01131,BR,0.4,7119.21,20,0.523,32.54,2,1,2650,88.81,50.6832,400,0.273529,142384.2,0.2092,67.46,1,High_Risk,0,0.60144,0.16,360.824,4550.8516,2847.68,3723.347,8.0
AML_Customer_01132,AE,0.28,20575.8,22,0.328,40.73,2,0,2936,32.68,423.3635,484,0.107584,452667.6,0.09184,59.27,0,Low_Risk,0,0.568595,0.0784,8711.0436,3512.9329,5761.22,6748.862,6.16
AML_Customer_01133,US,0.15,13836.4,19,0.303,86.95,2,0,1022,56.66,191.446,361,0.091809,262891.6,0.04545,13.05,0,Low_Risk,0,0.399365,0.0225,2648.9229,170.3025,2075.46,4192.429,2.85
AML_Customer_01134,CA,0.16,13577.32,23,0.674,41.56,1,0,2024,39.76,184.3436,529,0.454276,312278.36,0.10784,58.44,0,Low_Risk,0,0.4774975,0.0256,2502.8923,3415.2336,2172.37,9151.114,3.68
AML_Customer_01135,BR,0.4,15823.76,14,0.196,28.62,4,0,1962,7.4,250.3914,196,0.038416,221532.64,0.0784,71.38,0,Low_Risk,0,0.5144875000000001,0.16,3962.1331,5095.1044,6329.5,3101.457,5.6
AML_Customer_01136,US,0.15,2131.17,19,0.306,100.0,2,0,990,36.29,4.5419,361,0.093636,40492.23,0.0459,0.0,0,Low_Risk,0,0.21246,0.0225,9.6795,0.0,319.68,652.138,2.85
AML_Customer_01137,RU,0.7,21094.94,18,-0.032,37.12,1,0,1916,40.81,444.9965,324,0.001024,379708.92,-0.0224,62.88,1,High_Risk,1,0.67649,0.49,9387.1743,3953.8944,14766.46,-675.038,12.6
AML_Customer_01138,AE,0.28,18260.01,19,-0.397,68.68,0,0,2302,89.57,333.428,361,0.157609,346940.19,-0.11116,31.32,0,Low_Risk,0,0.4585325,0.0784,6088.398,980.9424,5112.8,-7249.224,5.32
AML_Customer_01139,AE,0.28,3580.71,33,-0.159,66.38,1,0,2075,32.45,12.8215,1089,0.025281,118163.43,-0.04452,33.62,0,Low_Risk,0,0.3762375,0.0784,45.91,1130.3044,1002.6,-569.333,9.24
AML_Customer_01140,IN,0.35,7753.65,21,0.077,8.79,0,0,3570,37.92,60.1191,441,0.005929,162826.65,0.02695,91.21,0,Low_Risk,0,0.40876500000000004,0.1225,466.1424,8319.2641,2713.78,597.031,7.35
AML_Customer_01141,NG,0.65,9515.65,12,0.101,59.65,1,1,132,78.29,90.5476,144,0.010201,114187.8,0.06565,40.35,1,High_Risk,1,0.628415,0.4225,861.6192,1628.1225,6185.17,961.081,7.8
AML_Customer_01142,DE,0.17,8651.63,25,0.754,73.97,1,1,999,75.9,74.8507,625,0.568516,216290.75,0.12818,26.03,0,Low_Risk,0,0.5511825,0.0289,647.5806,677.5609,1470.78,6523.329,4.25
AML_Customer_01143,BR,0.4,13819.83,33,0.108,72.09,2,0,1101,79.83,190.9877,1089,0.011664,456054.39,0.0432,27.91,1,High_Risk,0,0.652415,0.16,2639.4176,778.9681,5527.93,1492.542,13.2
AML_Customer_01144,IN,0.35,41413.69,26,0.493,83.07,2,0,766,95.38,1715.0937,676,0.243049,1076755.94,0.17255,16.93,1,High_Risk,0,0.72626,0.1225,71028.3596,286.6249,14494.79,20416.949,9.1
AML_Customer_01145,CA,0.16,29195.41,23,-0.072,57.25,2,1,1395,79.56,852.372,529,0.005184,671494.43,-0.01152,42.75,1,High_Risk,0,0.591245,0.0256,24885.349,1827.5625,4671.27,-2102.07,3.68
AML_Customer_01146,RU,0.7,2664.52,22,-0.029,79.25,1,1,2310,40.76,7.0997,484,0.000841,58619.44,-0.0203,20.75,0,Low_Risk,1,0.5136575,0.49,18.9172,430.5625,1865.16,-77.271,15.4
AML_Customer_01147,NG,0.65,18436.17,20,-0.385,51.21,1,1,257,82.15,339.8924,400,0.148225,368723.4,-0.25025,48.79,1,High_Risk,1,0.769005,0.4225,6266.3134,2380.4641,11983.51,-7097.925,13.0
AML_Customer_01148,IN,0.35,37381.58,23,-0.18,36.79,2,1,3084,50.87,1397.3825,529,0.0324,859776.34,-0.063,63.21,1,High_Risk,0,0.6766875,0.1225,52236.3666,3995.5041,13083.55,-6728.684,8.05
AML_Customer_01149,RU,0.7,14571.29,18,0.264,39.05,1,1,2599,27.77,212.3225,324,0.069696,262283.22,0.1848,60.95,1,High_Risk,1,0.742655,0.49,3093.8126,3714.9025,10199.9,3846.821,12.6
AML_Customer_01150,RU,0.7,29465.65,26,0.083,35.76,1,1,1750,30.29,868.2245,676,0.006889,766106.9,0.0581,64.24,1,High_Risk,1,0.8860075000000001,0.49,25582.8001,4126.7776,20625.95,2445.649,18.2
AML_Customer_01151,BR,0.4,74033.31,23,0.41,85.19,1,0,1645,22.38,5480.931,529,0.1681,1702766.13,0.164,14.81,1,High_Risk,0,0.6484600000000001,0.16,405771.463,219.3361,29613.32,30353.657,9.2
AML_Customer_01152,NG,0.65,27548.67,23,0.143,34.71,1,1,2090,14.5,758.9292,529,0.020449,633619.41,0.09295,65.29,1,High_Risk,1,0.8266225000000001,0.4225,20907.4906,4262.7841,17906.64,3939.46,14.95
AML_Customer_01153,BR,0.4,12699.38,23,-0.043,70.48,1,0,3600,18.45,161.2743,529,0.001849,292085.74,-0.0172,29.52,0,Low_Risk,0,0.47302500000000003,0.16,2048.083,871.4304,5079.75,-546.073,9.2
AML_Customer_01154,BR,0.4,28143.97,25,0.832,59.68,1,0,474,6.32,792.083,625,0.692224,703599.25,0.3328,40.32,1,High_Risk,0,0.6507250000000001,0.16,22292.3615,1625.7024,11257.59,23415.783,10.0
AML_Customer_01155,IN,0.35,11440.19,16,0.047,62.95,0,1,2417,88.85,130.8779,256,0.002209,183043.04,0.01645,37.05,0,Low_Risk,0,0.503495,0.1225,1497.2686,1372.7025,4004.07,537.689,5.6
AML_Customer_01156,BR,0.4,10136.55,16,0.487,92.27,3,1,1377,93.1,102.7496,256,0.237169,162184.8,0.1948,7.73,1,High_Risk,0,0.6000049999999999,0.16,1041.5269,59.7529,4054.62,4936.5,6.4
AML_Customer_01157,UK,0.18,6964.53,23,-0.06,56.23,2,1,1649,58.68,48.5047,529,0.0036,160184.19,-0.0108,43.77,0,Low_Risk,0,0.4584075,0.0324,337.8123,1915.8129,1253.62,-417.872,4.14
AML_Customer_01158,RU,0.7,47259.71,24,0.328,77.23,2,1,627,84.05,2233.4802,576,0.107584,1134233.04,0.2296,22.77,1,High_Risk,1,0.95648,0.49,105553.626,518.4729,33081.8,15501.185,16.8
AML_Customer_01159,RU,0.7,4365.86,22,0.405,65.75,3,0,2234,18.36,19.0607,484,0.164025,96048.92,0.2835,34.25,0,Low_Risk,1,0.5622274999999999,0.49,83.2165,1173.0625,3056.1,1768.173,15.4
AML_Customer_01160,US,0.15,45815.04,26,0.153,61.96,1,0,2733,90.17,2099.0179,676,0.023409,1191191.04,0.02295,38.04,0,Low_Risk,0,0.58175,0.0225,96166.5886,1447.0416,6872.26,7009.701,3.9
AML_Customer_01161,NG,0.65,16315.39,16,-0.744,100.0,1,1,3080,50.64,266.192,256,0.553536,261046.24,-0.4836,0.0,1,High_Risk,1,0.675765,0.4225,4343.0255,0.0,10605.0,-12138.65,10.4
AML_Customer_01162,UK,0.18,2442.3,20,0.086,36.17,3,0,3532,6.72,5.9648,400,0.007396,48846.0,0.01548,63.83,0,Low_Risk,0,0.2742175,0.0324,14.5679,4074.2689,439.61,210.038,3.6
AML_Customer_01163,DE,0.17,14294.77,25,0.511,90.78,1,0,3508,14.13,204.3404,625,0.261121,357369.25,0.08687,9.22,0,Low_Risk,0,0.4725325,0.0289,2920.9997,85.0084,2430.11,7304.627,4.25
AML_Customer_01164,BR,0.4,1211.93,28,0.265,78.13,5,0,1211,30.9,1.4688,784,0.070225,33934.04,0.106,21.87,0,Low_Risk,0,0.4478025,0.16,1.7801,478.2969,484.77,321.161,11.2
AML_Customer_01165,UK,0.18,18499.67,20,0.236,55.41,0,1,3286,4.36,342.2378,400,0.055696,369993.4,0.04248,44.59,0,Low_Risk,0,0.49573,0.0324,6331.2862,1988.2681,3329.94,4365.922,3.6
AML_Customer_01166,NG,0.65,23986.14,18,-0.523,97.59,1,1,827,30.93,575.3349,324,0.273529,431750.52,-0.33995,2.41,1,High_Risk,1,0.70952,0.4225,13800.0637,5.8081,15590.99,-12544.751,11.7
AML_Customer_01167,NG,0.65,5473.34,26,-0.172,28.04,1,1,2568,5.99,29.9575,676,0.029584,142306.84,-0.1118,71.96,1,High_Risk,1,0.5992974999999999,0.4225,163.9673,5178.2416,3557.67,-941.414,16.9
AML_Customer_01168,AE,0.28,11198.64,14,0.224,54.56,2,0,864,23.6,125.4095,196,0.050176,156780.96,0.06272,45.44,0,Low_Risk,0,0.41548749999999995,0.0784,1404.4163,2064.7936,3135.62,2508.495,3.92
AML_Customer_01169,US,0.15,69853.64,24,0.224,40.83,1,1,3029,26.57,4879.531,576,0.050176,1676487.36,0.0336,59.17,1,High_Risk,0,0.6086425,0.0225,340853.0033,3501.0889,10478.05,15647.215,3.6
AML_Customer_01170,CA,0.16,5968.51,21,0.505,73.24,2,0,3637,99.44,35.6231,441,0.255025,125338.71,0.0808,26.76,0,Low_Risk,0,0.40260500000000005,0.0256,212.6169,716.0976,954.96,3014.098,3.36
AML_Customer_01171,IN,0.35,3432.67,18,0.029,42.74,1,0,2062,23.55,11.7832,324,0.000841,61788.06,0.01015,57.26,0,Low_Risk,0,0.29949000000000003,0.1225,40.4479,3278.7076,1201.43,99.547,6.3
AML_Customer_01172,PK,0.55,43549.93,22,0.222,73.66,2,1,386,23.92,1896.5964,484,0.049284,958098.46,0.1221,26.34,1,High_Risk,1,0.8432949999999999,0.3025,82596.6406,693.7956,23952.46,9668.084,12.1
AML_Customer_01173,IN,0.35,70444.98,19,0.086,61.27,1,0,2794,68.68,4962.4952,361,0.007396,1338454.62,0.0301,38.73,1,High_Risk,0,0.59314,0.1225,349582.8756,1500.0129,24655.74,6058.268,6.65
AML_Customer_01174,CA,0.16,9933.77,23,-0.265,55.41,4,1,2439,85.94,98.6798,529,0.070225,228476.71,-0.0424,44.59,0,Low_Risk,0,0.509665,0.0256,980.2623,1988.2681,1589.4,-2632.449,3.68
AML_Customer_01175,IN,0.35,27213.35,20,-0.71,72.77,2,0,3325,38.71,740.5664,400,0.5041,544267.0,-0.2485,27.23,0,Low_Risk,0,0.5211825,0.1225,20153.2931,741.4729,9524.67,-19321.478,7.0
AML_Customer_01176,IN,0.35,37853.39,15,0.231,59.63,0,0,3305,87.56,1432.8791,225,0.053361,567800.85,0.08085,40.37,0,Low_Risk,0,0.5596949999999999,0.1225,54239.3327,1629.7369,13248.69,8744.133,5.25
AML_Customer_01177,NG,0.65,4710.34,18,0.141,43.23,3,1,37,34.01,22.1873,324,0.019881,84786.12,0.09165,56.77,0,Low_Risk,1,0.5806749999999999,0.4225,104.5097,3222.8329,3061.72,664.158,11.7
AML_Customer_01178,US,0.15,6091.77,21,-0.136,100.0,3,1,2549,19.7,37.1097,441,0.018496,127927.17,-0.0204,0.0,0,Low_Risk,0,0.3249,0.0225,226.0635,0.0,913.77,-828.481,3.15
AML_Customer_01179,BR,0.4,33889.97,23,-0.487,55.26,1,1,2249,32.96,1148.5301,529,0.237169,779469.31,-0.1948,44.74,1,High_Risk,0,0.654545,0.16,38923.6495,2001.6676,13555.99,-16504.415,9.2
AML_Customer_01180,IN,0.35,53370.54,16,0.3,20.65,1,1,2173,60.94,2848.4145,256,0.09,853928.64,0.105,79.35,1,High_Risk,0,0.6623349999999999,0.1225,152021.4221,6296.4225,18679.69,16011.162,5.6
AML_Customer_01181,PK,0.55,17376.62,25,-0.013,48.16,1,1,2751,36.71,301.9469,625,0.000169,434415.5,-0.00715,51.84,1,High_Risk,1,0.7783275000000001,0.3025,5246.8169,2687.3856,9557.14,-225.896,13.75
AML_Customer_01182,DE,0.17,4105.92,20,0.275,39.65,0,0,2685,67.29,16.8586,400,0.075625,82118.4,0.04675,60.35,0,Low_Risk,0,0.3051575,0.0289,69.22,3642.1225,698.01,1129.128,3.4
AML_Customer_01183,IN,0.35,72190.31,18,0.732,81.52,0,1,1359,23.69,5211.4409,324,0.535824,1299425.58,0.2562,18.48,1,High_Risk,0,0.6326400000000001,0.1225,376215.5311,341.5104,25266.61,52843.307,6.3
AML_Customer_01184,IR,0.75,5819.85,19,-0.67,71.43,2,0,3359,70.1,33.8707,361,0.4489,110577.15,-0.5025,28.57,0,Low_Risk,1,0.5294475,0.5625,197.1221,816.2449,4364.89,-3899.3,14.25
AML_Customer_01185,US,0.15,7078.82,20,-0.165,72.97,3,1,2551,34.74,50.1097,400,0.027225,141576.4,-0.02475,27.03,0,Low_Risk,0,0.3510625,0.0225,354.7175,730.6209,1061.82,-1168.005,3.0
AML_Customer_01186,IR,0.75,13937.49,25,0.007,57.6,2,0,2003,45.59,194.2536,625,4.9e-05,348437.25,0.00525,42.4,1,High_Risk,1,0.7618450000000001,0.5625,2707.408,1797.76,10453.12,97.562,18.75
AML_Customer_01187,BR,0.4,46824.43,17,0.589,59.41,0,1,3401,55.77,2192.5272,289,0.346921,796015.31,0.2356,40.59,1,High_Risk,0,0.6713825,0.16,102663.8385,1647.5481,18729.77,27579.589,6.8
AML_Customer_01188,US,0.15,23248.04,21,-0.493,57.58,0,0,1518,68.62,540.4714,441,0.243049,488208.84,-0.07395,42.42,0,Low_Risk,0,0.4076700000000001,0.0225,12564.8999,1799.4564,3487.21,-11461.284,3.15
AML_Customer_01189,DE,0.17,14985.91,24,0.758,63.38,0,1,643,23.87,224.5775,576,0.574564,359661.84,0.12886,36.62,0,Low_Risk,0,0.54415,0.0289,3365.4982,1341.0244,2547.6,11359.32,4.08
AML_Customer_01190,BR,0.4,15729.43,25,0.128,81.71,4,1,718,83.59,247.415,625,0.016384,393235.75,0.0512,18.29,1,High_Risk,0,0.7144449999999999,0.16,3891.6964,334.5241,6291.77,2013.367,10.0
AML_Customer_01191,US,0.15,10337.31,23,0.046,71.72,0,0,927,72.18,106.86,529,0.002116,237758.13,0.0069,28.28,0,Low_Risk,0,0.368325,0.0225,1104.6447,799.7584,1550.6,475.516,3.45
AML_Customer_01192,IN,0.35,17294.43,20,0.011,75.0,0,0,1381,23.41,299.0973,400,0.000121,345888.6,0.00385,25.0,0,Low_Risk,0,0.451085,0.1225,5172.7175,625.0,6053.05,190.239,7.0
AML_Customer_01193,DE,0.17,788.74,24,-0.073,74.99,1,1,139,97.5,0.6221,576,0.005329,18929.76,-0.01241,25.01,0,Low_Risk,0,0.34821250000000004,0.0289,0.4907,625.5001,134.09,-57.578,4.08
AML_Customer_01194,IN,0.35,7356.89,19,0.447,82.69,3,0,739,66.48,54.1238,361,0.199809,139780.91,0.15645,17.31,0,Low_Risk,0,0.46775249999999996,0.1225,398.1831,299.6361,2574.91,3288.53,6.65
AML_Customer_01195,US,0.15,12598.36,23,-0.294,70.76,2,1,3230,45.24,158.7187,529,0.086436,289762.28,-0.0441,29.24,0,Low_Risk,0,0.4533425,0.0225,1999.595,854.9776,1889.75,-3703.918,3.45
AML_Customer_01196,RU,0.7,3130.62,31,0.201,72.18,0,1,3042,15.75,9.8008,961,0.040401,97049.22,0.1407,27.82,1,High_Risk,1,0.6047775,0.49,30.6825,773.9524,2191.43,629.255,21.7
AML_Customer_01197,PK,0.55,14564.22,21,-0.054,88.78,0,1,2948,53.32,212.1165,441,0.002916,305848.62,-0.0297,11.22,1,High_Risk,1,0.6761050000000001,0.3025,3089.3114,125.8884,8010.32,-786.468,11.55
AML_Customer_01198,PK,0.55,8066.93,28,-0.187,51.7,0,1,1190,16.48,65.0754,784,0.034969,225874.04,-0.10285,48.3,1,High_Risk,1,0.6258525,0.3025,524.9584,2332.89,4436.81,-1508.516,15.4
AML_Customer_01199,BR,0.4,57266.76,25,0.985,47.89,1,0,3640,42.95,3279.4818,625,0.970225,1431669.0,0.394,52.11,1,High_Risk,0,0.721465,0.16,187805.2972,2715.4521,22906.7,56407.759,10.0
AML_Customer_01200,UK,0.18,47715.89,28,0.227,41.28,2,0,678,40.87,2276.8062,784,0.051529,1336044.92,0.04086,58.72,1,High_Risk,0,0.6490775,0.0324,108639.8322,3448.0384,8588.86,10831.507,5.04
AML_Customer_01201,BR,0.4,6211.73,29,0.295,68.66,1,0,3265,71.99,38.5856,841,0.087025,180140.17,0.118,31.34,0,Low_Risk,0,0.5436075,0.16,239.6833,982.1956,2484.69,1832.46,11.6
AML_Customer_01202,US,0.15,8511.4,21,0.478,27.93,1,1,2426,19.24,72.4439,441,0.228484,178739.4,0.0717,72.07,0,Low_Risk,0,0.424865,0.0225,616.5993,5194.0849,1276.71,4068.449,3.15
AML_Customer_01203,US,0.15,9191.67,25,-0.417,74.24,2,0,2033,82.19,84.4868,625,0.173889,229791.75,-0.06255,25.76,0,Low_Risk,0,0.40164,0.0225,776.5748,663.5776,1378.75,-3832.926,3.75
AML_Customer_01204,DE,0.17,6300.22,29,0.693,62.82,1,0,2540,32.61,39.6928,841,0.480249,182706.38,0.11781,37.18,0,Low_Risk,0,0.44603250000000005,0.0289,250.0732,1382.3524,1071.04,4366.052,4.93
AML_Customer_01205,AE,0.28,12028.39,21,-0.798,87.69,0,0,1696,44.4,144.6822,441,0.636804,252596.19,-0.22344,12.31,0,Low_Risk,0,0.386515,0.0784,1740.2935,151.5361,3367.95,-9598.655,5.88
AML_Customer_01206,NG,0.65,4636.51,22,-0.189,51.56,1,1,1557,77.23,21.4972,484,0.035721,102003.22,-0.12285,48.44,0,Low_Risk,1,0.5856975,0.4225,99.6721,2346.4336,3013.73,-876.3,14.3
AML_Customer_01207,BR,0.4,3195.14,22,-0.081,60.93,2,1,2962,62.54,10.2089,484,0.006561,70293.08,-0.0324,39.07,0,Low_Risk,0,0.45098,0.16,32.6189,1526.4649,1278.06,-258.806,8.8
AML_Customer_01208,SG,0.2,18448.0,22,0.284,87.44,0,0,3252,30.8,340.3287,484,0.080656,405856.0,0.0568,12.56,0,Low_Risk,0,0.47478750000000003,0.04,6278.3839,157.7536,3689.6,5239.232,4.4
